-9.78013e-05	-0.860713	1.30046	-9.78013e-05	-0.860713	1.30046	-9.77987e-05	-0.860633	1.30032	-9.77987e-05	-0.860633	1.30032	0.20199
-0.000106121	-0.860725	1.30046	-0.000106121	-0.860725	1.30046	-0.000106118	-0.860638	1.30031	-0.000106118	-0.860638	1.30031	0.20199
-0.000114781	-0.860738	1.30046	-0.000114781	-0.860738	1.30046	-0.000114777	-0.860644	1.3003	-0.000114777	-0.860644	1.3003	0.20199
-0.00012378	-0.860751	1.30046	-0.00012378	-0.860751	1.30046	-0.000123776	-0.86065	1.30028	-0.000123776	-0.86065	1.30028	0.20199
-0.000133119	-0.860765	1.30046	-0.000133119	-0.860765	1.30046	-0.000133114	-0.860656	1.30027	-0.000133114	-0.860656	1.30027	0.20199
-0.000142798	-0.860779	1.30046	-0.000142798	-0.860779	1.30046	-0.000142792	-0.860662	1.30025	-0.000142792	-0.860662	1.30025	0.20199
-0.000152816	-0.860794	1.30045	-0.000152816	-0.860794	1.30045	-0.000152809	-0.860669	1.30024	-0.000152809	-0.860669	1.30024	0.20199
-0.000163173	-0.86081	1.30045	-0.000163173	-0.86081	1.30045	-0.000163166	-0.860675	1.30022	-0.000163166	-0.860675	1.30022	0.20199
-0.000173871	-0.860825	1.30045	-0.000173871	-0.860825	1.30045	-0.000173862	-0.860682	1.30021	-0.000173862	-0.860682	1.30021	0.20199
-0.000184908	-0.860842	1.30045	-0.000184908	-0.860842	1.30045	-0.000184898	-0.860689	1.30019	-0.000184898	-0.860689	1.30019	0.20199
-0.000196285	-0.860858	1.30045	-0.000196285	-0.860858	1.30045	-0.000196274	-0.860697	1.30017	-0.000196274	-0.860697	1.30017	0.20199
-0.000208001	-0.860876	1.30045	-0.000208001	-0.860876	1.30045	-0.000207989	-0.860704	1.30016	-0.000207989	-0.860704	1.30016	0.20199
-0.000220057	-0.860893	1.30045	-0.000220057	-0.860893	1.30045	-0.000220043	-0.860712	1.30014	-0.000220043	-0.860712	1.30014	0.20199
-0.000232452	-0.860912	1.30045	-0.000232452	-0.860912	1.30045	-0.000232437	-0.86072	1.30012	-0.000232437	-0.86072	1.30012	0.20199
-0.000245188	-0.86093	1.30044	-0.000245188	-0.86093	1.30044	-0.000245171	-0.860729	1.3001	-0.000245171	-0.860729	1.3001	0.20199
-0.000258262	-0.86095	1.30044	-0.000258262	-0.86095	1.30044	-0.000258244	-0.860737	1.30008	-0.000258244	-0.860737	1.30008	0.20199
-0.000271677	-0.860969	1.30044	-0.000271677	-0.860969	1.30044	-0.000271656	-0.860746	1.30006	-0.000271656	-0.860746	1.30006	0.20199
-0.000285431	-0.86099	1.30044	-0.000285431	-0.86099	1.30044	-0.000285408	-0.860755	1.30004	-0.000285408	-0.860755	1.30004	0.20199
-0.000299525	-0.86101	1.30044	-0.000299525	-0.86101	1.30044	-0.0002995	-0.860764	1.30002	-0.0002995	-0.860764	1.30002	0.20199
-0.000313959	-0.861032	1.30044	-0.000313959	-0.861032	1.30044	-0.000313931	-0.860773	1.3	-0.000313931	-0.860773	1.3	0.20199
-0.000328732	-0.861053	1.30044	-0.000328732	-0.861053	1.30044	-0.000328702	-0.860783	1.29997	-0.000328702	-0.860783	1.29997	0.20199
-0.000343845	-0.861076	1.30043	-0.000343845	-0.861076	1.30043	-0.000343812	-0.860793	1.29995	-0.000343812	-0.860793	1.29995	0.20199
-0.000359297	-0.861098	1.30043	-0.000359297	-0.861098	1.30043	-0.000359261	-0.860803	1.29993	-0.000359261	-0.860803	1.29993	0.20199
-0.000375089	-0.861122	1.30043	-0.000375089	-0.861122	1.30043	-0.00037505	-0.860813	1.2999	-0.00037505	-0.860813	1.2999	0.20199
-0.000391221	-0.861145	1.30043	-0.000391221	-0.861145	1.30043	-0.000391179	-0.860824	1.29988	-0.000391179	-0.860824	1.29988	0.20199
-0.000407693	-0.86117	1.30043	-0.000407693	-0.86117	1.30043	-0.000407647	-0.860834	1.29985	-0.000407647	-0.860834	1.29985	0.20199
-0.000424504	-0.861194	1.30043	-0.000424504	-0.861194	1.30043	-0.000424454	-0.860845	1.29983	-0.000424454	-0.860845	1.29983	0.20199
-0.000441655	-0.86122	1.30042	-0.000441655	-0.86122	1.30042	-0.000441601	-0.860856	1.2998	-0.000441601	-0.860856	1.2998	0.20199
-0.000459146	-0.861245	1.30042	-0.000459146	-0.861245	1.30042	-0.000459087	-0.860868	1.29978	-0.000459087	-0.860868	1.29978	0.20199
-0.000476977	-0.861272	1.30042	-0.000476977	-0.861272	1.30042	-0.000476913	-0.860879	1.29975	-0.000476913	-0.860879	1.29975	0.20199
-0.000495147	-0.861298	1.30042	-0.000495147	-0.861298	1.30042	-0.000495078	-0.860891	1.29972	-0.000495078	-0.860891	1.29972	0.20199
-0.000513657	-0.861326	1.30042	-0.000513657	-0.861326	1.30042	-0.000513583	-0.860903	1.29969	-0.000513583	-0.860903	1.29969	0.20199
-0.000532506	-0.861353	1.30041	-0.000532506	-0.861353	1.30041	-0.000532427	-0.860915	1.29966	-0.000532427	-0.860915	1.29966	0.20199
-0.000551696	-0.861382	1.30041	-0.000551696	-0.861382	1.30041	-0.000551611	-0.860928	1.29964	-0.000551611	-0.860928	1.29964	0.20199
-0.000571225	-0.86141	1.30041	-0.000571225	-0.86141	1.30041	-0.000571134	-0.86094	1.29961	-0.000571134	-0.86094	1.29961	0.20199
-0.000591093	-0.86144	1.30041	-0.000591093	-0.86144	1.30041	-0.000590996	-0.860953	1.29958	-0.000590996	-0.860953	1.29958	0.20199
-0.000611302	-0.861469	1.30041	-0.000611302	-0.861469	1.30041	-0.000611198	-0.860966	1.29955	-0.000611198	-0.860966	1.29955	0.20199
-0.00063185	-0.8615	1.3004	-0.00063185	-0.8615	1.3004	-0.000631739	-0.86098	1.29951	-0.000631739	-0.86098	1.29951	0.20199
-0.000652739	-0.86153	1.3004	-0.000652739	-0.86153	1.3004	-0.00065262	-0.860993	1.29948	-0.00065262	-0.860993	1.29948	0.20199
-0.000673966	-0.861562	1.3004	-0.000673966	-0.861562	1.3004	-0.00067384	-0.861007	1.29945	-0.00067384	-0.861007	1.29945	0.20199
-0.000695534	-0.861593	1.3004	-0.000695534	-0.861593	1.3004	-0.000695399	-0.861021	1.29942	-0.000695399	-0.861021	1.29942	0.20199
-0.000717442	-0.861625	1.30039	-0.000717442	-0.861625	1.30039	-0.000717298	-0.861035	1.29938	-0.000717298	-0.861035	1.29938	0.20199
-0.000739689	-0.861658	1.30039	-0.000739689	-0.861658	1.30039	-0.000739536	-0.86105	1.29935	-0.000739536	-0.86105	1.29935	0.20199
-0.000762276	-0.861691	1.30039	-0.000762276	-0.861691	1.30039	-0.000762114	-0.861064	1.29932	-0.000762114	-0.861064	1.29932	0.20199
-0.000785203	-0.861725	1.30039	-0.000785203	-0.861725	1.30039	-0.00078503	-0.861079	1.29928	-0.00078503	-0.861079	1.29928	0.20199
-0.000808469	-0.861759	1.30038	-0.000808469	-0.861759	1.30038	-0.000808287	-0.861094	1.29925	-0.000808287	-0.861094	1.29925	0.20199
-0.000832076	-0.861794	1.30038	-0.000832076	-0.861794	1.30038	-0.000831882	-0.861109	1.29921	-0.000831882	-0.861109	1.29921	0.20199
-0.000856022	-0.861829	1.30038	-0.000856022	-0.861829	1.30038	-0.000855817	-0.861125	1.29917	-0.000855817	-0.861125	1.29917	0.20199
-0.000880308	-0.861865	1.30038	-0.000880308	-0.861865	1.30038	-0.000880092	-0.86114	1.29914	-0.000880092	-0.86114	1.29914	0.20199
-0.000904934	-0.861901	1.30037	-0.000904934	-0.861901	1.30037	-0.000904705	-0.861156	1.2991	-0.000904705	-0.861156	1.2991	0.20199
-0.0009299	-0.861938	1.30037	-0.0009299	-0.861938	1.30037	-0.000929658	-0.861172	1.29906	-0.000929658	-0.861172	1.29906	0.20199
-0.000955205	-0.861975	1.30037	-0.000955205	-0.861975	1.30037	-0.000954951	-0.861189	1.29902	-0.000954951	-0.861189	1.29902	0.20199
-0.000980851	-0.862013	1.30037	-0.000980851	-0.862013	1.30037	-0.000980582	-0.861205	1.29899	-0.000980582	-0.861205	1.29899	0.20199
-0.00100684	-0.862051	1.30036	-0.00100684	-0.862051	1.30036	-0.00100655	-0.861222	1.29895	-0.00100655	-0.861222	1.29895	0.20199
-0.00103316	-0.86209	1.30036	-0.00103316	-0.86209	1.30036	-0.00103286	-0.861239	1.29891	-0.00103286	-0.861239	1.29891	0.20199
-0.00105983	-0.862129	1.30036	-0.00105983	-0.862129	1.30036	-0.00105951	-0.861256	1.29887	-0.00105951	-0.861256	1.29887	0.20199
-0.00108683	-0.862168	1.30035	-0.00108683	-0.862168	1.30035	-0.0010865	-0.861274	1.29882	-0.0010865	-0.861274	1.29882	0.20199
-0.00111418	-0.862209	1.30035	-0.00111418	-0.862209	1.30035	-0.00111383	-0.861291	1.29878	-0.00111383	-0.861291	1.29878	0.20199
-0.00114186	-0.862249	1.30035	-0.00114186	-0.862249	1.30035	-0.0011415	-0.861309	1.29874	-0.0011415	-0.861309	1.29874	0.20199
-0.00116989	-0.86229	1.30034	-0.00116989	-0.86229	1.30034	-0.0011695	-0.861327	1.2987	-0.0011695	-0.861327	1.2987	0.20199
-0.00119825	-0.862332	1.30034	-0.00119825	-0.862332	1.30034	-0.00119785	-0.861346	1.29866	-0.00119785	-0.861346	1.29866	0.20199
-0.00122695	-0.862374	1.30034	-0.00122695	-0.862374	1.30034	-0.00122653	-0.861364	1.29861	-0.00122653	-0.861364	1.29861	0.20199
-0.001256	-0.862417	1.30034	-0.001256	-0.862417	1.30034	-0.00125556	-0.861383	1.29857	-0.00125556	-0.861383	1.29857	0.20199
-0.00128538	-0.86246	1.30033	-0.00128538	-0.86246	1.30033	-0.00128492	-0.861402	1.29852	-0.00128492	-0.861402	1.29852	0.20199
-0.00131511	-0.862504	1.30033	-0.00131511	-0.862504	1.30033	-0.00131462	-0.861421	1.29848	-0.00131462	-0.861421	1.29848	0.20199
-0.00134517	-0.862548	1.30033	-0.00134517	-0.862548	1.30033	-0.00134467	-0.86144	1.29843	-0.00134467	-0.86144	1.29843	0.20199
-0.00137558	-0.862592	1.30032	-0.00137558	-0.862592	1.30032	-0.00137505	-0.86146	1.29839	-0.00137505	-0.86146	1.29839	0.20199
-0.00140632	-0.862637	1.30032	-0.00140632	-0.862637	1.30032	-0.00140577	-0.861479	1.29834	-0.00140577	-0.861479	1.29834	0.20199
-0.0014374	-0.862683	1.30031	-0.0014374	-0.862683	1.30031	-0.00143683	-0.861499	1.29829	-0.00143683	-0.861499	1.29829	0.20199
-0.00146883	-0.862729	1.30031	-0.00146883	-0.862729	1.30031	-0.00146823	-0.86152	1.29824	-0.00146823	-0.86152	1.29824	0.20199
-0.00150059	-0.862776	1.30031	-0.00150059	-0.862776	1.30031	-0.00149996	-0.86154	1.2982	-0.00149996	-0.86154	1.2982	0.20199
-0.0015327	-0.862823	1.3003	-0.0015327	-0.862823	1.3003	-0.00153204	-0.861561	1.29815	-0.00153204	-0.861561	1.29815	0.20199
-0.00156514	-0.86287	1.3003	-0.00156514	-0.86287	1.3003	-0.00156446	-0.861581	1.2981	-0.00156446	-0.861581	1.2981	0.20199
-0.00159792	-0.862918	1.3003	-0.00159792	-0.862918	1.3003	-0.00159721	-0.861602	1.29805	-0.00159721	-0.861602	1.29805	0.20199
-0.00163105	-0.862967	1.30029	-0.00163105	-0.862967	1.30029	-0.00163031	-0.861624	1.298	-0.00163031	-0.861624	1.298	0.20199
-0.00166451	-0.863016	1.30029	-0.00166451	-0.863016	1.30029	-0.00166374	-0.861645	1.29795	-0.00166374	-0.861645	1.29795	0.20199
-0.00169832	-0.863066	1.30028	-0.00169832	-0.863066	1.30028	-0.00169751	-0.861667	1.29789	-0.00169751	-0.861667	1.29789	0.20199
-0.00173246	-0.863116	1.30028	-0.00173246	-0.863116	1.30028	-0.00173162	-0.861689	1.29784	-0.00173162	-0.861689	1.29784	0.20199
-0.00176695	-0.863166	1.30028	-0.00176695	-0.863166	1.30028	-0.00176608	-0.861711	1.29779	-0.00176608	-0.861711	1.29779	0.20199
-0.00180177	-0.863217	1.30027	-0.00180177	-0.863217	1.30027	-0.00180087	-0.861733	1.29774	-0.00180087	-0.861733	1.29774	0.20199
-0.00183694	-0.863269	1.30027	-0.00183694	-0.863269	1.30027	-0.00183599	-0.861756	1.29768	-0.00183599	-0.861756	1.29768	0.20199
-0.00187244	-0.863321	1.30026	-0.00187244	-0.863321	1.30026	-0.00187146	-0.861778	1.29763	-0.00187146	-0.861778	1.29763	0.20199
-0.00190829	-0.863373	1.30026	-0.00190829	-0.863373	1.30026	-0.00190727	-0.861801	1.29757	-0.00190727	-0.861801	1.29757	0.20199
-0.00194447	-0.863426	1.30026	-0.00194447	-0.863426	1.30026	-0.00194342	-0.861824	1.29752	-0.00194342	-0.861824	1.29752	0.20199
-0.001981	-0.86348	1.30025	-0.001981	-0.86348	1.30025	-0.0019799	-0.861848	1.29746	-0.0019799	-0.861848	1.29746	0.20199
-0.00201786	-0.863534	1.30025	-0.00201786	-0.863534	1.30025	-0.00201672	-0.861871	1.29741	-0.00201672	-0.861871	1.29741	0.20199
-0.00205507	-0.863588	1.30024	-0.00205507	-0.863588	1.30024	-0.00205389	-0.861895	1.29735	-0.00205389	-0.861895	1.29735	0.20199
-0.00209261	-0.863643	1.30024	-0.00209261	-0.863643	1.30024	-0.00209139	-0.861919	1.29729	-0.00209139	-0.861919	1.29729	0.20199
-0.0021305	-0.863699	1.30023	-0.0021305	-0.863699	1.30023	-0.00212923	-0.861943	1.29724	-0.00212923	-0.861943	1.29724	0.20199
-0.00216872	-0.863755	1.30023	-0.00216872	-0.863755	1.30023	-0.00216741	-0.861968	1.29718	-0.00216741	-0.861968	1.29718	0.20199
-0.00220729	-0.863811	1.30022	-0.00220729	-0.863811	1.30022	-0.00220593	-0.861992	1.29712	-0.00220593	-0.861992	1.29712	0.20199
-0.0022462	-0.863868	1.30022	-0.0022462	-0.863868	1.30022	-0.00224479	-0.862017	1.29706	-0.00224479	-0.862017	1.29706	0.20199
-0.00228544	-0.863925	1.30022	-0.00228544	-0.863925	1.30022	-0.00228398	-0.862042	1.297	-0.00228398	-0.862042	1.297	0.20199
-0.00232503	-0.863983	1.30021	-0.00232503	-0.863983	1.30021	-0.00232352	-0.862067	1.29694	-0.00232352	-0.862067	1.29694	0.20199
-0.00236496	-0.864042	1.30021	-0.00236496	-0.864042	1.30021	-0.0023634	-0.862093	1.29688	-0.0023634	-0.862093	1.29688	0.20199
-0.00240522	-0.864101	1.3002	-0.00240522	-0.864101	1.3002	-0.00240361	-0.862118	1.29682	-0.00240361	-0.862118	1.29682	0.20199
-0.00244583	-0.86416	1.3002	-0.00244583	-0.86416	1.3002	-0.00244416	-0.862144	1.29675	-0.00244416	-0.862144	1.29675	0.20199
-0.00248678	-0.86422	1.30019	-0.00248678	-0.86422	1.30019	-0.00248505	-0.86217	1.29669	-0.00248505	-0.86217	1.29669	0.20199
-0.00252807	-0.86428	1.30019	-0.00252807	-0.86428	1.30019	-0.00252628	-0.862196	1.29663	-0.00252628	-0.862196	1.29663	0.20199
-0.00256969	-0.864341	1.30018	-0.00256969	-0.864341	1.30018	-0.00256785	-0.862223	1.29656	-0.00256785	-0.862223	1.29656	0.20199
-0.00261166	-0.864402	1.30018	-0.00261166	-0.864402	1.30018	-0.00260976	-0.862249	1.2965	-0.00260976	-0.862249	1.2965	0.20199
-0.00265397	-0.864464	1.30017	-0.00265397	-0.864464	1.30017	-0.00265201	-0.862276	1.29643	-0.00265201	-0.862276	1.29643	0.20199
-0.00269662	-0.864527	1.30016	-0.00269662	-0.864527	1.30016	-0.00269459	-0.862303	1.29637	-0.00269459	-0.862303	1.29637	0.20199
-0.00273961	-0.864589	1.30016	-0.00273961	-0.864589	1.30016	-0.00273752	-0.862331	1.2963	-0.00273752	-0.862331	1.2963	0.20199
-0.00278294	-0.864653	1.30015	-0.00278294	-0.864653	1.30015	-0.00278078	-0.862358	1.29624	-0.00278078	-0.862358	1.29624	0.20199
-0.00282661	-0.864716	1.30015	-0.00282661	-0.864716	1.30015	-0.00282438	-0.862386	1.29617	-0.00282438	-0.862386	1.29617	0.20199
-0.00287062	-0.864781	1.30014	-0.00287062	-0.864781	1.30014	-0.00286832	-0.862414	1.2961	-0.00286832	-0.862414	1.2961	0.20199
-0.00291497	-0.864845	1.30014	-0.00291497	-0.864845	1.30014	-0.0029126	-0.862442	1.29603	-0.0029126	-0.862442	1.29603	0.20199
-0.00295966	-0.864911	1.30013	-0.00295966	-0.864911	1.30013	-0.00295722	-0.86247	1.29597	-0.00295722	-0.86247	1.29597	0.20199
-0.0030047	-0.864976	1.30013	-0.0030047	-0.864976	1.30013	-0.00300218	-0.862498	1.2959	-0.00300218	-0.862498	1.2959	0.20199
-0.00305007	-0.865043	1.30012	-0.00305007	-0.865043	1.30012	-0.00304747	-0.862527	1.29583	-0.00304747	-0.862527	1.29583	0.20199
-0.00309578	-0.865109	1.30011	-0.00309578	-0.865109	1.30011	-0.00309311	-0.862556	1.29576	-0.00309311	-0.862556	1.29576	0.20199
-0.00314183	-0.865176	1.30011	-0.00314183	-0.865176	1.30011	-0.00313908	-0.862585	1.29569	-0.00313908	-0.862585	1.29569	0.20199
-0.00318823	-0.865244	1.3001	-0.00318823	-0.865244	1.3001	-0.00318539	-0.862614	1.29561	-0.00318539	-0.862614	1.29561	0.20199
-0.00323496	-0.865312	1.3001	-0.00323496	-0.865312	1.3001	-0.00323204	-0.862644	1.29554	-0.00323204	-0.862644	1.29554	0.20199
-0.00328204	-0.865381	1.30009	-0.00328204	-0.865381	1.30009	-0.00327903	-0.862674	1.29547	-0.00327903	-0.862674	1.29547	0.20199
-0.00332945	-0.86545	1.30008	-0.00332945	-0.86545	1.30008	-0.00332636	-0.862703	1.2954	-0.00332636	-0.862703	1.2954	0.20199
-0.00337721	-0.86552	1.30008	-0.00337721	-0.86552	1.30008	-0.00337403	-0.862733	1.29532	-0.00337403	-0.862733	1.29532	0.20199
-0.0034253	-0.86559	1.30007	-0.0034253	-0.86559	1.30007	-0.00342203	-0.862764	1.29525	-0.00342203	-0.862764	1.29525	0.20199
-0.00347374	-0.86566	1.30007	-0.00347374	-0.86566	1.30007	-0.00347037	-0.862794	1.29518	-0.00347037	-0.862794	1.29518	0.20199
-0.00352252	-0.865731	1.30006	-0.00352252	-0.865731	1.30006	-0.00351906	-0.862825	1.2951	-0.00351906	-0.862825	1.2951	0.20199
-0.00357164	-0.865803	1.30005	-0.00357164	-0.865803	1.30005	-0.00356808	-0.862856	1.29503	-0.00356808	-0.862856	1.29503	0.20199
-0.00362109	-0.865875	1.30005	-0.00362109	-0.865875	1.30005	-0.00361744	-0.862887	1.29495	-0.00361744	-0.862887	1.29495	0.20199
-0.00367089	-0.865947	1.30004	-0.00367089	-0.865947	1.30004	-0.00366713	-0.862918	1.29487	-0.00366713	-0.862918	1.29487	0.20199
-0.00372103	-0.86602	1.30003	-0.00372103	-0.86602	1.30003	-0.00371717	-0.86295	1.29479	-0.00371717	-0.86295	1.29479	0.20199
-0.00377151	-0.866094	1.30003	-0.00377151	-0.866094	1.30003	-0.00376755	-0.862981	1.29472	-0.00376755	-0.862981	1.29472	0.20199
-0.00382233	-0.866168	1.30002	-0.00382233	-0.866168	1.30002	-0.00381826	-0.863013	1.29464	-0.00381826	-0.863013	1.29464	0.20199
-0.00387349	-0.866242	1.30001	-0.00387349	-0.866242	1.30001	-0.00386931	-0.863045	1.29456	-0.00386931	-0.863045	1.29456	0.20199
-0.003925	-0.866317	1.30001	-0.003925	-0.866317	1.30001	-0.0039207	-0.863077	1.29448	-0.0039207	-0.863077	1.29448	0.20199
-0.00397684	-0.866393	1.3	-0.00397684	-0.866393	1.3	-0.00397243	-0.86311	1.2944	-0.00397243	-0.86311	1.2944	0.20199
-0.00402902	-0.866468	1.29999	-0.00402902	-0.866468	1.29999	-0.0040245	-0.863143	1.29432	-0.0040245	-0.863143	1.29432	0.20199
-0.00408155	-0.866545	1.29998	-0.00408155	-0.866545	1.29998	-0.0040769	-0.863175	1.29424	-0.0040769	-0.863175	1.29424	0.20199
-0.00413441	-0.866622	1.29998	-0.00413441	-0.866622	1.29998	-0.00412965	-0.863208	1.29416	-0.00412965	-0.863208	1.29416	0.20199
-0.00418762	-0.866699	1.29997	-0.00418762	-0.866699	1.29997	-0.00418273	-0.863242	1.29407	-0.00418273	-0.863242	1.29407	0.20199
-0.00424116	-0.866777	1.29996	-0.00424116	-0.866777	1.29996	-0.00423615	-0.863275	1.29399	-0.00423615	-0.863275	1.29399	0.20199
-0.00429505	-0.866855	1.29996	-0.00429505	-0.866855	1.29996	-0.00428991	-0.863309	1.29391	-0.00428991	-0.863309	1.29391	0.20199
-0.00434928	-0.866934	1.29995	-0.00434928	-0.866934	1.29995	-0.00434401	-0.863343	1.29382	-0.00434401	-0.863343	1.29382	0.20199
-0.00440385	-0.867013	1.29994	-0.00440385	-0.867013	1.29994	-0.00439844	-0.863377	1.29374	-0.00439844	-0.863377	1.29374	0.20199
-0.00445876	-0.867093	1.29993	-0.00445876	-0.867093	1.29993	-0.00445321	-0.863411	1.29366	-0.00445321	-0.863411	1.29366	0.20199
-0.00451401	-0.867173	1.29992	-0.00451401	-0.867173	1.29992	-0.00450833	-0.863445	1.29357	-0.00450833	-0.863445	1.29357	0.20199
-0.0045696	-0.867254	1.29992	-0.0045696	-0.867254	1.29992	-0.00456378	-0.86348	1.29348	-0.00456378	-0.86348	1.29348	0.20199
-0.00462553	-0.867335	1.29991	-0.00462553	-0.867335	1.29991	-0.00461957	-0.863515	1.2934	-0.00461957	-0.863515	1.2934	0.20199
-0.0046818	-0.867417	1.2999	-0.0046818	-0.867417	1.2999	-0.00467569	-0.863549	1.29331	-0.00467569	-0.863549	1.29331	0.20199
-0.00473842	-0.867499	1.29989	-0.00473842	-0.867499	1.29989	-0.00473216	-0.863585	1.29322	-0.00473216	-0.863585	1.29322	0.20199
-0.00479537	-0.867581	1.29989	-0.00479537	-0.867581	1.29989	-0.00478896	-0.86362	1.29313	-0.00478896	-0.86362	1.29313	0.20199
-0.00485267	-0.867665	1.29988	-0.00485267	-0.867665	1.29988	-0.0048461	-0.863656	1.29305	-0.0048461	-0.863656	1.29305	0.20199
-0.00491031	-0.867748	1.29987	-0.00491031	-0.867748	1.29987	-0.00490358	-0.863691	1.29296	-0.00490358	-0.863691	1.29296	0.20199
-0.00496828	-0.867832	1.29986	-0.00496828	-0.867832	1.29986	-0.0049614	-0.863727	1.29287	-0.0049614	-0.863727	1.29287	0.20199
-0.0050266	-0.867917	1.29985	-0.0050266	-0.867917	1.29985	-0.00501956	-0.863763	1.29278	-0.00501956	-0.863763	1.29278	0.20199
-0.00508526	-0.868002	1.29984	-0.00508526	-0.868002	1.29984	-0.00507805	-0.8638	1.29268	-0.00507805	-0.8638	1.29268	0.20199
-0.00514426	-0.868087	1.29984	-0.00514426	-0.868087	1.29984	-0.00513688	-0.863836	1.29259	-0.00513688	-0.863836	1.29259	0.20199
-0.0052036	-0.868173	1.29983	-0.0052036	-0.868173	1.29983	-0.00519605	-0.863873	1.2925	-0.00519605	-0.863873	1.2925	0.20199
-0.00526328	-0.86826	1.29982	-0.00526328	-0.86826	1.29982	-0.00525556	-0.86391	1.29241	-0.00525556	-0.86391	1.29241	0.20199
-0.00532331	-0.868346	1.29981	-0.00532331	-0.868346	1.29981	-0.00531541	-0.863947	1.29231	-0.00531541	-0.863947	1.29231	0.20199
-0.00538367	-0.868434	1.2998	-0.00538367	-0.868434	1.2998	-0.00537559	-0.863984	1.29222	-0.00537559	-0.863984	1.29222	0.20199
-0.00544438	-0.868522	1.29979	-0.00544438	-0.868522	1.29979	-0.00543612	-0.864021	1.29213	-0.00543612	-0.864021	1.29213	0.20199
